productid,date,item,transid,month,weekday
8073,6/9/2015,chewing gum,421416595,6,Tuesday
2199,10/27/2015,whole milk,110416735,10,Tuesday
1592,8/3/2015,dessert,470216650,8,Monday
1851,09/14/2015,root vegetables,268716692,9,Monday
2199,1/1/2015,whole milk,324016436,1,Thursday
8093,05/15/2015,pastry,281616570,5,Friday
1592,12/5/2015,dessert,152416774,12,Saturday
7612,10/28/2015,liquor (appetizer),248316736,10,Wednesday
6341,9/4/2015,citrus fruit,210116682,9,Friday
1733,04/22/2015,other vegetables,345616547,4,Wednesday
9970,02/13/2015,white wine,446116479,2,Friday
7325,12/14/2015,tropical fruit,124216783,12,Monday
6095,11/4/2015,butter,401716743,11,Wednesday
3198,11/20/2015,waffles,181416759,11,Friday
2703,2/11/2015,yogurt,148616477,2,Wednesday
3198,1/11/2015,waffles,151416446,1,Sunday
1865,05/21/2015,brown bread,171016576,5,Thursday
2224,6/5/2015,UHT-milk,303216591,6,Friday
7325,10/24/2015,tropical fruit,489616732,10,Saturday
1733,12/24/2015,other vegetables,337316793,12,Thursday
2224,10/14/2015,UHT-milk,174616722,10,Wednesday
1902,09/19/2015,processed cheese,135516697,9,Saturday
6341,8/6/2015,citrus fruit,116216653,8,Thursday
1733,09/26/2015,other vegetables,271216704,9,Saturday
2224,08/19/2015,UHT-milk,102516666,8,Wednesday
8128,07/17/2015,packaged fruit/vegetables,306716633,7,Friday
8730,9/10/2015,rolls/buns,267516688,9,Thursday
7461,12/1/2015,frozen vegetables,135416770,12,Tuesday
2199,05/14/2015,whole milk,482816569,5,Thursday
2400,07/24/2015,misc. beverages,100016640,7,Friday
1172,12/18/2015,shopping bags,282216787,12,Friday
3472,01/22/2015,pip fruit,181416457,1,Thursday
6095,7/4/2015,butter,181816620,7,Saturday
8128,09/25/2015,packaged fruit/vegetables,308216703,9,Friday
7606,11/9/2015,salt,439816748,11,Monday
2199,5/12/2015,whole milk,193216567,5,Tuesday
9048,2/6/2015,sugar,318016472,2,Friday
5930,10/25/2015,bottled beer,433216733,10,Sunday
5739,02/26/2015,cream cheese,317516492,2,Thursday
8479,9/6/2015,canned beer,135716684,9,Sunday
8147,7/8/2015,bottled water,251116624,7,Wednesday
5655,06/14/2015,soda,115916600,6,Sunday
4155,04/30/2015,oil,385516555,4,Thursday
2224,02/20/2015,UHT-milk,188916486,2,Friday
5739,6/8/2015,cream cheese,244816594,6,Monday
3472,12/26/2015,pip fruit,265216795,12,Saturday
1851,11/19/2015,root vegetables,138516758,11,Thursday
8093,08/31/2015,pastry,296016678,8,Monday
9677,3/2/2015,onions,273616496,3,Monday
6095,04/21/2015,butter,176816546,4,Tuesday
9677,10/20/2015,onions,200216728,10,Tuesday
5468,11/18/2015,curd,304616757,11,Wednesday
9038,03/18/2015,frozen fish,228416512,3,Wednesday
1890,09/18/2015,spread cheese,170816696,9,Friday
5409,11/23/2015,pasta,195216762,11,Monday
9585,9/8/2015,red/blush wine,349716686,9,Tuesday
3472,05/14/2015,pip fruit,147916569,5,Thursday
5655,4/9/2015,soda,123716534,4,Thursday
2224,08/24/2015,UHT-milk,435316671,8,Monday
5655,08/18/2015,soda,352816665,8,Tuesday
5409,9/4/2015,pasta,209216682,9,Friday
1733,11/2/2015,other vegetables,251416741,11,Monday
1733,05/16/2015,other vegetables,479016571,5,Saturday
3472,08/25/2015,pip fruit,194816672,8,Tuesday
6423,01/16/2015,light bulbs,358116451,1,Friday
7762,03/26/2015,salty snack,477816520,3,Thursday
1902,03/26/2015,processed cheese,260116520,3,Thursday
6059,03/31/2015,pot plants,467816525,3,Tuesday
1341,02/24/2015,dish cleaner,364216490,2,Tuesday
8073,09/19/2015,chewing gum,295716697,9,Saturday
8479,09/28/2015,canned beer,458516706,9,Monday
3578,7/10/2015,butter milk,363716626,7,Friday
8147,2/9/2015,bottled water,135316475,2,Monday
1733,02/13/2015,other vegetables,325716479,2,Friday
8853,9/10/2015,whipped/sour cream,252416688,9,Thursday
2199,12/23/2015,whole milk,203516792,12,Wednesday
8144,09/26/2015,beef,365816704,9,Saturday
2199,11/29/2015,whole milk,190116768,11,Sunday
8730,01/13/2015,rolls/buns,324716448,1,Tuesday
2789,01/24/2015,newspapers,430816459,1,Saturday
1733,05/24/2015,other vegetables,130516579,5,Sunday
5324,12/9/2015,grapes,101116778,12,Wednesday
8853,07/29/2015,whipped/sour cream,223416645,7,Wednesday
6095,12/8/2015,butter,374416777,12,Tuesday
5930,8/8/2015,bottled beer,290316655,8,Saturday
2703,7/12/2015,yogurt,303616628,7,Sunday
5468,12/27/2015,curd,246516796,12,Sunday
7665,03/20/2015,margarine,123316514,3,Friday
8853,05/29/2015,whipped/sour cream,136616584,5,Friday
3893,8/6/2015,domestic eggs,374116653,8,Thursday
5739,05/28/2015,cream cheese,223016583,5,Thursday
9048,05/15/2015,sugar,120616570,5,Friday
3472,04/24/2015,pip fruit,369016549,4,Friday
2703,06/18/2015,yogurt,362016604,6,Thursday
2987,02/20/2015,baby cosmetics,475916486,2,Friday
2199,10/11/2015,whole milk,354316719,10,Sunday
4927,07/29/2015,liver loaf,279216645,7,Wednesday
1733,7/10/2015,other vegetables,192916626,7,Friday
1733,08/23/2015,other vegetables,243316670,8,Sunday
4417,01/15/2015,hamburger meat,494116450,1,Thursday
1733,10/7/2015,other vegetables,354716715,10,Wednesday
2400,04/24/2015,misc. beverages,129016549,4,Friday
9585,08/28/2015,red/blush wine,420716675,8,Friday
6095,3/1/2015,butter,210716495,3,Sunday
5324,3/11/2015,grapes,305016505,3,Wednesday
2199,07/21/2015,whole milk,381416637,7,Tuesday
6341,09/13/2015,citrus fruit,487516691,9,Sunday
2703,8/8/2015,yogurt,369116655,8,Saturday
1172,03/14/2015,shopping bags,243316508,3,Saturday
7743,1/9/2015,seasonal products,475716444,1,Friday
8147,04/29/2015,bottled water,140716554,4,Wednesday
7292,6/12/2015,pork,471816598,6,Friday
8730,04/14/2015,rolls/buns,124016539,4,Tuesday
3893,08/15/2015,domestic eggs,179216662,8,Saturday
7325,11/9/2015,tropical fruit,448616748,11,Monday
8128,06/15/2015,packaged fruit/vegetables,175716601,6,Monday
6493,7/1/2015,zwieback,218616617,7,Wednesday
3472,04/15/2015,pip fruit,375216540,4,Wednesday
1733,11/29/2015,other vegetables,305116768,11,Sunday
8730,10/23/2015,rolls/buns,368816731,10,Friday
2199,01/15/2015,whole milk,467616450,1,Thursday
5538,06/25/2015,mayonnaise,214216611,6,Thursday
2199,06/29/2015,whole milk,493916615,6,Monday
5655,7/6/2015,soda,180616622,7,Monday
8853,10/5/2015,whipped/sour cream,159516713,10,Monday
1733,3/9/2015,other vegetables,208616503,3,Monday
5004,10/3/2015,sweet spreads,425116711,10,Saturday
2199,04/30/2015,whole milk,268916555,4,Thursday
8144,11/26/2015,beef,256016765,11,Thursday
2199,04/17/2015,whole milk,239316542,4,Friday
2199,08/19/2015,whole milk,166916666,8,Wednesday
7325,04/21/2015,tropical fruit,350016546,4,Tuesday
2789,3/3/2015,newspapers,121316497,3,Tuesday
1733,11/18/2015,other vegetables,459816757,11,Wednesday
8730,5/3/2015,rolls/buns,140416558,5,Sunday
8147,02/26/2015,bottled water,175816492,2,Thursday
1733,3/7/2015,other vegetables,126516501,3,Saturday
3227,06/14/2015,flour,100616600,6,Sunday
1851,10/17/2015,root vegetables,277916725,10,Saturday
8730,9/3/2015,rolls/buns,445716681,9,Thursday
5218,7/6/2015,pet care,253216622,7,Monday
9677,02/23/2015,onions,281116489,2,Monday
2456,5/10/2015,turkey,400416565,5,Sunday
1851,5/9/2015,root vegetables,173716564,5,Saturday
1851,10/25/2015,root vegetables,326616733,10,Sunday
7665,1/10/2015,margarine,498116445,1,Saturday
2155,8/6/2015,fruit/vegetable juice,193416653,8,Thursday
8919,01/19/2015,specialty chocolate,251216454,1,Monday
2199,3/4/2015,whole milk,340016498,3,Wednesday
2199,5/1/2015,whole milk,430116556,5,Friday
1865,12/30/2015,brown bread,299716799,12,Wednesday
8919,8/5/2015,specialty chocolate,109816652,8,Wednesday
3059,07/30/2015,coffee,220816646,7,Thursday
2379,05/28/2015,chicken,367216583,5,Thursday
1733,01/24/2015,other vegetables,365116459,1,Saturday
8269,05/15/2015,hard cheese,395716570,5,Friday
1851,1/11/2015,root vegetables,298616446,1,Sunday
2199,05/25/2015,whole milk,443316580,5,Monday
2199,05/27/2015,whole milk,382216582,5,Wednesday
7325,04/30/2015,tropical fruit,458816555,4,Thursday
8730,07/17/2015,rolls/buns,262216633,7,Friday
6341,5/2/2015,citrus fruit,211716557,5,Saturday
2977,7/12/2015,soft cheese,178016628,7,Sunday
5655,4/12/2015,soda,381916537,4,Sunday
1733,12/11/2015,other vegetables,188416780,12,Friday
2703,01/23/2015,yogurt,259516458,1,Friday
2789,03/31/2015,newspapers,304616525,3,Tuesday
1733,01/26/2015,other vegetables,322816461,1,Monday
5218,06/23/2015,pet care,225116609,6,Tuesday
1733,11/11/2015,other vegetables,236816750,11,Wednesday
7325,1/3/2015,tropical fruit,257316438,1,Saturday
5655,04/30/2015,soda,470116555,4,Thursday
5004,05/25/2015,sweet spreads,438416580,5,Monday
2387,05/18/2015,dishes,199816573,5,Monday
5930,02/23/2015,bottled beer,458316489,2,Monday
2932,04/21/2015,long life bakery product,204316546,4,Tuesday
7240,05/22/2015,frozen meals,220116577,5,Friday
5324,09/23/2015,grapes,352216701,9,Wednesday
8269,08/28/2015,hard cheese,392216675,8,Friday
8093,9/11/2015,pastry,263616689,9,Friday
7762,07/27/2015,salty snack,109216643,7,Monday
6095,09/13/2015,butter,271116691,9,Sunday
3578,04/22/2015,butter milk,389916547,4,Wednesday
1851,07/30/2015,root vegetables,437216646,7,Thursday
2400,8/5/2015,misc. beverages,457616652,8,Wednesday
4661,10/10/2015,roll products,495316718,10,Saturday
8014,10/27/2015,chocolate,469216735,10,Tuesday
8730,11/12/2015,rolls/buns,117016751,11,Thursday
6341,4/8/2015,citrus fruit,262516533,4,Wednesday
2199,08/30/2015,whole milk,239416677,8,Sunday
6095,02/18/2015,butter,427716484,2,Wednesday
3198,01/17/2015,waffles,317016452,1,Saturday
1821,10/25/2015,meat,222916733,10,Sunday
2932,2/1/2015,long life bakery product,294416467,2,Sunday
5324,3/6/2015,grapes,258216500,3,Friday
8479,5/10/2015,canned beer,137316565,5,Sunday
8093,10/25/2015,pastry,136616733,10,Sunday
5294,5/10/2015,mustard,346916565,5,Sunday
2199,05/16/2015,whole milk,401216571,5,Saturday
1508,02/26/2015,dog food,203116492,2,Thursday
7240,09/16/2015,frozen meals,245916694,9,Wednesday
5655,02/23/2015,soda,437716489,2,Monday
8531,08/13/2015,liquor,153416660,8,Thursday
1733,07/23/2015,other vegetables,205116639,7,Thursday
1865,01/26/2015,brown bread,343016461,1,Monday
7969,03/13/2015,candy,156716507,3,Friday
3059,05/21/2015,coffee,297216576,5,Thursday
5324,08/28/2015,grapes,128716675,8,Friday
5655,8/8/2015,soda,477616655,8,Saturday
8147,8/4/2015,bottled water,227116651,8,Tuesday
8014,08/15/2015,chocolate,465716662,8,Saturday
7184,04/14/2015,semi-finished bread,234416539,4,Tuesday
2977,7/6/2015,soft cheese,148216622,7,Monday
7461,12/9/2015,frozen vegetables,127816778,12,Wednesday
2199,11/13/2015,whole milk,483116752,11,Friday
8128,11/11/2015,packaged fruit/vegetables,181916750,11,Wednesday
6351,07/31/2015,instant coffee,268716647,7,Friday
3277,03/24/2015,white bread,446816518,3,Tuesday
8093,4/2/2015,pastry,476016527,4,Thursday
5324,03/24/2015,grapes,231016518,3,Tuesday
2199,2/7/2015,whole milk,392416473,2,Saturday
1733,12/11/2015,other vegetables,351716780,12,Friday
1172,09/30/2015,shopping bags,316416708,9,Wednesday
3059,05/17/2015,coffee,324516572,5,Sunday
2155,12/6/2015,fruit/vegetable juice,262916775,12,Sunday
8093,09/15/2015,pastry,134716693,9,Tuesday
6295,08/25/2015,specialty fat,121616672,8,Tuesday
7325,4/10/2015,tropical fruit,463616535,4,Friday
8155,11/22/2015,sliced cheese,119716761,11,Sunday
9454,3/12/2015,pudding powder,110016506,3,Thursday
5655,12/15/2015,soda,205416784,12,Tuesday
1865,09/26/2015,brown bread,376116704,9,Saturday
2932,09/14/2015,long life bakery product,494716692,9,Monday
1733,06/15/2015,other vegetables,103216601,6,Monday
3893,08/14/2015,domestic eggs,335316661,8,Friday
6341,08/20/2015,citrus fruit,446616667,8,Thursday
4461,01/22/2015,spices,208116457,1,Thursday
8730,5/2/2015,rolls/buns,180016557,5,Saturday
2199,10/23/2015,whole milk,341416731,10,Friday
7333,8/12/2015,detergent,279916659,8,Wednesday
5468,12/3/2015,curd,163416772,12,Thursday
5930,03/22/2015,bottled beer,348116516,3,Sunday
1865,08/24/2015,brown bread,369116671,8,Monday
3695,2/11/2015,cling film/bags,281116477,2,Wednesday
5324,11/19/2015,grapes,275816758,11,Thursday
1172,09/19/2015,shopping bags,287216697,9,Saturday
2199,10/8/2015,whole milk,333916716,10,Thursday
3472,10/28/2015,pip fruit,348316736,10,Wednesday
1733,04/29/2015,other vegetables,325516554,4,Wednesday
6095,11/15/2015,butter,346216754,11,Sunday
8147,02/28/2015,bottled water,135516494,2,Saturday
1172,11/25/2015,shopping bags,295216764,11,Wednesday
4661,06/19/2015,roll products,217116605,6,Friday
5930,11/2/2015,bottled beer,269316741,11,Monday
8014,06/13/2015,chocolate,134816599,6,Saturday
2735,4/9/2015,jam,111216534,4,Thursday
9585,02/24/2015,red/blush wine,205816490,2,Tuesday
1865,11/23/2015,brown bread,200316762,11,Monday
5655,3/12/2015,soda,216616506,3,Thursday
1123,06/18/2015,berries,311316604,6,Thursday
8730,06/22/2015,rolls/buns,283016608,6,Monday
2199,06/17/2015,whole milk,358216603,6,Wednesday
3578,08/19/2015,butter milk,457216666,8,Wednesday
1312,07/19/2015,soups,137316635,7,Sunday
5930,11/6/2015,bottled beer,251316745,11,Friday
2199,12/15/2015,whole milk,305016784,12,Tuesday
2199,8/3/2015,whole milk,256316650,8,Monday
2789,05/25/2015,newspapers,105516580,5,Monday
2703,11/9/2015,yogurt,188716748,11,Monday
8730,1/3/2015,rolls/buns,239116438,1,Saturday
7665,04/24/2015,margarine,334716549,4,Friday
3198,9/3/2015,waffles,487316681,9,Thursday
2199,05/24/2015,whole milk,157116579,5,Sunday
6341,10/21/2015,citrus fruit,357116729,10,Wednesday
8730,4/11/2015,rolls/buns,434816536,4,Saturday
7665,2/6/2015,margarine,240016472,2,Friday
1172,06/25/2015,shopping bags,286716611,6,Thursday
3198,7/12/2015,waffles,267216628,7,Sunday
8147,8/7/2015,bottled water,165916654,8,Friday
6059,11/30/2015,pot plants,410416769,11,Monday
7325,2/3/2015,tropical fruit,146516469,2,Tuesday
2224,03/27/2015,UHT-milk,343616521,3,Friday
2199,02/17/2015,whole milk,450316483,2,Tuesday
7434,07/28/2015,frozen potato products,381216644,7,Tuesday
8730,07/27/2015,rolls/buns,275916643,7,Monday
1733,11/14/2015,other vegetables,201916753,11,Saturday
7325,01/24/2015,tropical fruit,320116459,1,Saturday
4661,8/12/2015,roll products,186116659,8,Wednesday
7353,12/10/2015,ice cream,452416779,12,Thursday
5004,8/11/2015,sweet spreads,268016658,8,Tuesday
3893,01/31/2015,domestic eggs,341316466,1,Saturday
4155,01/16/2015,oil,435416451,1,Friday
8730,11/27/2015,rolls/buns,360816766,11,Friday
8093,10/26/2015,pastry,351816734,10,Monday
9048,7/11/2015,sugar,354216627,7,Saturday
9970,4/8/2015,white wine,257916533,4,Wednesday
5655,11/22/2015,soda,265016761,11,Sunday
8274,01/13/2015,napkins,349916448,1,Tuesday
1733,01/18/2015,other vegetables,280416453,1,Sunday
2155,10/9/2015,fruit/vegetable juice,297516717,10,Friday
3472,1/5/2015,pip fruit,178316440,1,Monday
8730,11/29/2015,rolls/buns,111616768,11,Sunday
8730,11/26/2015,rolls/buns,257816765,11,Thursday
6341,12/23/2015,citrus fruit,400316792,12,Wednesday
8155,01/30/2015,sliced cheese,302116465,1,Friday
2199,01/23/2015,whole milk,379116458,1,Friday
1733,4/4/2015,other vegetables,124216529,4,Saturday
8694,7/3/2015,condensed milk,229016619,7,Friday
1172,5/6/2015,shopping bags,420416561,5,Wednesday
8853,3/1/2015,whipped/sour cream,410016495,3,Sunday
2789,7/11/2015,newspapers,308516627,7,Saturday
8853,08/31/2015,whipped/sour cream,194416678,8,Monday
1733,09/19/2015,other vegetables,384516697,9,Saturday
2199,3/1/2015,whole milk,207716495,3,Sunday
3059,7/5/2015,coffee,112816621,7,Sunday
8853,4/5/2015,whipped/sour cream,413016530,4,Sunday
9970,12/2/2015,white wine,249616771,12,Wednesday
2703,8/1/2015,yogurt,376416648,8,Saturday
8853,10/17/2015,whipped/sour cream,236916725,10,Saturday
9048,08/25/2015,sugar,466216672,8,Tuesday
8073,08/13/2015,chewing gum,439216660,8,Thursday
6095,02/15/2015,butter,325916481,2,Sunday
8853,10/9/2015,whipped/sour cream,183916717,10,Friday
1851,11/22/2015,root vegetables,437616761,11,Sunday
7271,2/3/2015,beverages,193416469,2,Tuesday
5739,08/25/2015,cream cheese,115816672,8,Tuesday
1508,03/19/2015,dog food,278416513,3,Thursday
2224,6/10/2015,UHT-milk,495416596,6,Wednesday
6295,07/26/2015,specialty fat,206016642,7,Sunday
8479,1/10/2015,canned beer,455616445,1,Saturday
1123,12/27/2015,berries,243316796,12,Sunday
7184,02/24/2015,semi-finished bread,184316490,2,Tuesday
8730,09/21/2015,rolls/buns,179316699,9,Monday
8093,10/8/2015,pastry,364016716,10,Thursday
5207,3/12/2015,cat food,279516506,3,Thursday
1172,09/26/2015,shopping bags,204416704,9,Saturday
6341,4/5/2015,citrus fruit,474216530,4,Sunday
8632,03/14/2015,photo/film,358416508,3,Saturday
1851,01/31/2015,root vegetables,195716466,1,Saturday
1108,03/20/2015,male cosmetics,348316514,3,Friday
2199,10/5/2015,whole milk,388316713,10,Monday
3059,2/9/2015,coffee,247416475,2,Monday
2703,3/9/2015,yogurt,314816503,3,Monday
1733,10/24/2015,other vegetables,176716732,10,Saturday
8730,07/22/2015,rolls/buns,460116638,7,Wednesday
3357,03/22/2015,canned fish,318116516,3,Sunday
9677,4/11/2015,onions,226116536,4,Saturday
8730,02/14/2015,rolls/buns,165616480,2,Saturday
3472,5/5/2015,pip fruit,413416560,5,Tuesday
2203,01/21/2015,house keeping products,225416456,1,Wednesday
8730,8/1/2015,rolls/buns,151716648,8,Saturday
1865,8/6/2015,brown bread,217616653,8,Thursday
7325,9/2/2015,tropical fruit,425516680,9,Wednesday
2703,09/21/2015,yogurt,178016699,9,Monday
8919,10/18/2015,specialty chocolate,127516726,10,Sunday
4010,04/30/2015,female sanitary products,215916555,4,Thursday
8730,07/27/2015,rolls/buns,415316643,7,Monday
8155,07/21/2015,sliced cheese,155316637,7,Tuesday
1733,11/28/2015,other vegetables,207216767,11,Saturday
8269,2/5/2015,hard cheese,296416471,2,Thursday
8155,3/5/2015,sliced cheese,397416499,3,Thursday
8479,10/14/2015,canned beer,484816722,10,Wednesday
7743,7/6/2015,seasonal products,160516622,7,Monday
3893,11/23/2015,domestic eggs,208216762,11,Monday
3472,6/4/2015,pip fruit,247716590,6,Thursday
5930,3/10/2015,bottled beer,150816504,3,Tuesday
5655,06/16/2015,soda,268216602,6,Tuesday
2199,03/27/2015,whole milk,101216521,3,Friday
2789,9/2/2015,newspapers,359116680,9,Wednesday
1733,1/8/2015,other vegetables,200416443,1,Thursday
2199,03/22/2015,whole milk,427216516,3,Sunday
2703,09/24/2015,yogurt,190016702,9,Thursday
7325,11/22/2015,tropical fruit,348316761,11,Sunday
1733,09/14/2015,other vegetables,468616692,9,Monday
2789,06/24/2015,newspapers,375716610,6,Wednesday
6415,10/10/2015,herbs,348416718,10,Saturday
3277,5/2/2015,white bread,431416557,5,Saturday
3472,07/23/2015,pip fruit,120416639,7,Thursday
5655,03/28/2015,soda,135516522,3,Saturday
7271,05/16/2015,beverages,346316571,5,Saturday
2199,03/19/2015,whole milk,354816513,3,Thursday
5538,1/2/2015,mayonnaise,227116437,1,Friday
1172,05/19/2015,shopping bags,227516574,5,Tuesday
2199,07/16/2015,whole milk,127516632,7,Thursday
1851,11/4/2015,root vegetables,457716743,11,Wednesday
2199,11/21/2015,whole milk,228616760,11,Saturday
1851,8/6/2015,root vegetables,428716653,8,Thursday
3578,6/6/2015,butter milk,178116592,6,Saturday
8730,8/7/2015,rolls/buns,284016654,8,Friday
2199,02/13/2015,whole milk,258516479,2,Friday
7325,01/27/2015,tropical fruit,295816462,1,Tuesday
5655,02/16/2015,soda,378816482,2,Monday
7665,12/5/2015,margarine,306116774,12,Saturday
3981,01/19/2015,pickled vegetables,153116454,1,Monday
3578,08/31/2015,butter milk,345116678,8,Monday
5324,06/28/2015,grapes,311916614,6,Sunday
1733,03/27/2015,other vegetables,401516521,3,Friday
5468,04/29/2015,curd,286916554,4,Wednesday
